Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2000","2000","t","7463968","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2001","2001","ha","2289372","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2001","2001","kg/ha","2801.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2001","2001","t","6413300","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2002","2002","ha","2415535","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2002","2002","kg/ha","3124.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2002","2002","t","7547763","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2003","2003","ha","2266760","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2003","2003","kg/ha","2748.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2003","2003","t","6229453","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2004","2004","ha","2353972","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2004","2004","kg/ha","3669.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2004","2004","t","8638721","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2005","2005","ha","2122896","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2005","2005","kg/ha","3635.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2005","2005","t","7717129","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2006","2006","ha","1925651","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2006","2006","kg/ha","3729.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2006","2006","t","7181720","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2007","2007","ha","2100437","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2007","2007","kg/ha","3413.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2007","2007","t","7170181","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2008","2008","ha","2288849","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2008","2008","kg/ha","3868.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2008","2008","t","8855440","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2009","2009","ha","1822355","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2009","2009","kg/ha","3585.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2009","2009","t","6534746","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2010","2010","ha","1830475","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2010","2010","kg/ha","3742.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2010","2010","t","6849858","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2011","2011","ha","1732580","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2011","2011","kg/ha","3833.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2011","2011","t","6641806.5","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2012","2012","ha","1853637","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2012","2012","kg/ha","4129.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2012","2012","t","7654248.3","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2013","2013","ha","1902157","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2013","2013","kg/ha","3844.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2013","2013","t","7312024.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2014","2014","ha","1874179","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2014","2014","kg/ha","3810.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2014","2014","t","7141926.4","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2015","2015","ha","1882516","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2015","2015","kg/ha","3928","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2015","2015","t","7394494.7","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2016","2016","ha","1912418","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2016","2016","kg/ha","4203","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2016","2016","t","8037872.1","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2017","2017","ha","1806572","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2017","2017","kg/ha","3856.2","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2017","2017","t","6966465","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2018","2018","ha","1821730","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2018","2018","kg/ha","3899.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2018","2018","t","7104650","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2019","2019","ha","1754640","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2019","2019","kg/ha","3840.9","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2019","2019","t","6739470","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5312","Area harvested","0111","Wheat","2020","2020","ha","1711220","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5412","Yield","0111","Wheat","2020","2020","kg/ha","3924.8","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","0111","Wheat","2020","2020","t","6716180","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2000","2000","ha","3278025","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0115","Barley","2000","2000","kg/ha","3374.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0115","Barley","2000","2000","t","11063008","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2001","2001","ha","2992088","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0115","Barley","2001","2001","kg/ha","2088.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0115","Barley","2001","2001","t","6249139","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2002","2002","ha","3101524","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0115","Barley","2002","2002","kg/ha","2696.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0115","Barley","2002","2002","t","8362328","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2003","2003","ha","3170400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0115","Barley","2003","2003","kg/ha","2743.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0115","Barley","2003","2003","t","8698400","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2004","2004","ha","3178755","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0115","Barley","2004","2004","kg/ha","3347.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0115","Barley","2004","2004","t","10639817","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2005","2005","ha","3156123","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0115","Barley","2005","2005","kg/ha","1465.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5510","Production","0115","Barley","2005","2005","t","4626059","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5312","Area harvested","0115","Barley","2006","2006","ha","3197365","A","Official figure",""
